Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_ID,Ship_Mode,Ship_Date,Year_Month
Prod_8,SHP_6088,757.91,0.02,23,-16.05,4.0,0.74,TECHNOLOGY,COMPUTER PERIPHERALS,ANTHONY GARVERICK,YUKON,YUKON,SMALL BUSINESS,4134,REGULAR AIR,2011-01-11,2011-01
Prod_10,SHP_4122,2645.88,0.06,27,-1231.98,57.38,0.78,FURNITURE,BOOKCASES,ASTREA JONES,YUKON,YUKON,CORPORATE,10245,DELIVERY TRUCK,2011-02-14,2011-02
Prod_15,SHP_4122,2573.29,0.04,20,-896.94,70.2,0.74,FURNITURE,CHAIRS & CHAIRMATS,ASTREA JONES,ONTARIO,ONTARIO,CORPORATE,10245,DELIVERY TRUCK,2011-02-14,2011-02
Prod_7,SHP_6120,40.85,0.09,16,6.46,0.8,0.39,OFFICE SUPPLIES,RUBBER BANDS,ASTREA JONES,YUKON,YUKON,CORPORATE,6693,REGULAR AIR,2012-05-26,2012-05
Prod_10,SHP_3719,1727.79,0.1,32,-694.9,36.61,0.61,FURNITURE,BOOKCASES,CATHY PRESCOTT,ONTARIO,ONTARIO,CORPORATE,35588,DELIVERY TRUCK,2010-06-15,2010-06
Prod_7,SHP_3842,24.95,0.09,11,-5.14,1.38,0.44,OFFICE SUPPLIES,RUBBER BANDS,CATHY PRESCOTT,ONTARIO,ONTARIO,CORPORATE,52611,REGULAR AIR,2011-04-25,2011-04
Prod_1,SHP_3661,21337.27,0.02,49,7606.0,19.99,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CATHY PRESCOTT,ONTARIO,ONTARIO,CORPORATE,26565,REGULAR AIR,2009-10-22,2009-10
Prod_10,SHP_3002,3577.11,0.1,34,-1620.41,58.72,0.76,FURNITURE,BOOKCASES,DAMALA KOTSONIS,QUEBEC,QUEBEC,CORPORATE,13089,DELIVERY TRUCK,2011-12-17,2011-12
Prod_10,SHP_2522,1386.65,0.09,14,-193.58,35.84,0.62,FURNITURE,BOOKCASES,DAVID FLASHING,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,32999,DELIVERY TRUCK,2009-04-19,2009-04
Prod_8,SHP_2503,824.51,0.01,29,0.9,4.0,0.75,TECHNOLOGY,COMPUTER PERIPHERALS,DAVID FLASHING,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,15781,REGULAR AIR,2012-09-04,2012-09
Prod_10,SHP_5880,3267.41,0.0,18,248.19,35.89,0.66,FURNITURE,BOOKCASES,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,CONSUMER,50626,DELIVERY TRUCK,2009-10-21,2009-10
Prod_14,SHP_5881,26126.92,0.04,42,9498.6,24.49,0.5,TECHNOLOGY,COPIERS AND FAX,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,CONSUMER,50626,REGULAR AIR,2009-10-22,2009-10
Prod_10,SHP_2481,5748.2,0.09,39,-459.86,35.02,0.72,FURNITURE,BOOKCASES,ED JACOBS,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,1411,DELIVERY TRUCK,2009-12-21,2009-12
Prod_10,SHP_3094,442.99,0.04,4,-152.76,35.84,0.62,FURNITURE,BOOKCASES,ELIZABETH MOFFITT,QUEBEC,QUEBEC,CONSUMER,20903,DELIVERY TRUCK,2009-05-21,2009-05
Prod_5,SHP_3141,55.49,0.04,11,-37.32,7.24,0.54,FURNITURE,OFFICE FURNISHINGS,ELIZABETH MOFFITT,QUEBEC,QUEBEC,CONSUMER,34694,REGULAR AIR,2011-04-28,2011-04
Prod_8,SHP_3016,1504.97,0.02,19,-0.31,4.0,0.76,TECHNOLOGY,COMPUTER PERIPHERALS,ELIZABETH MOFFITT,QUEBEC,QUEBEC,CONSUMER,31650,REGULAR AIR,2010-08-12,2010-08
Prod_10,SHP_2707,4011.65,0.05,30,-603.8,54.74,0.69,FURNITURE,BOOKCASES,EMILY PHAN,NOVA SCOTIA,ATLANTIC,CONSUMER,132,DELIVERY TRUCK,2010-06-13,2010-06
Prod_10,SHP_7179,1406.15,0.04,19,-379.1,46.74,0.56,FURNITURE,BOOKCASES,HALLIE REDMOND,ALBERTA,WEST,HOME OFFICE,1027,DELIVERY TRUCK,2012-06-04,2012-06
Prod_10,SHP_664,336.84,0.08,3,-160.46,35.84,0.62,FURNITURE,BOOKCASES,JACK LEBRON,BRITISH COLUMBIA,WEST,CORPORATE,59233,DELIVERY TRUCK,2010-08-22,2010-08
Prod_5,SHP_663,589.63,0.03,37,70.8,8.99,0.39,FURNITURE,OFFICE FURNISHINGS,JACK LEBRON,BRITISH COLUMBIA,WEST,CORPORATE,59074,REGULAR AIR,2010-08-14,2010-08
Prod_5,SHP_665,397.17,0.1,30,7.69,5.0,0.49,FURNITURE,OFFICE FURNISHINGS,JACK LEBRON,BRITISH COLUMBIA,WEST,CORPORATE,59233,EXPRESS AIR,2010-08-20,2010-08
Prod_10,SHP_185,26133.39,0.04,30,-11053.6,44.55,0.62,FURNITURE,BOOKCASES,JULIA WEST,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,23488,DELIVERY TRUCK,2009-01-07,2009-01
Prod_5,SHP_279,178.78,0.02,8,-28.34,8.99,0.46,FURNITURE,OFFICE FURNISHINGS,JULIA WEST,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,32806,REGULAR AIR,2011-06-22,2011-06
Prod_15,SHP_326,4842.21,0.03,40,-1975.26,70.2,0.74,FURNITURE,CHAIRS & CHAIRMATS,JULIA WEST,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,39457,DELIVERY TRUCK,2011-06-02,2011-06
Prod_10,SHP_4373,487.59,0.04,8,-205.29,36.61,0.61,FURNITURE,BOOKCASES,KEN BLACK,MANITOBA,PRARIE,CONSUMER,24961,DELIVERY TRUCK,2010-02-02,2010-02
Prod_5,SHP_4403,742.8,0.02,15,265.87,10.25,0.57,FURNITURE,OFFICE FURNISHINGS,KEN BLACK,MANITOBA,PRARIE,CONSUMER,39619,REGULAR AIR,2012-01-08,2012-01
Prod_3,SHP_4333,353.62,0.01,27,140.15,1.49,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,KEN BLACK,MANITOBA,PRARIE,CONSUMER,3749,REGULAR AIR,2011-02-25,2011-02
Prod_1,SHP_4342,937.8,0.0,31,27.12,6.64,0.7,OFFICE SUPPLIES,STORAGE & ORGANIZATION,KEN BLACK,MANITOBA,PRARIE,CONSUMER,8678,REGULAR AIR,2012-10-05,2012-10
Prod_10,SHP_7697,1294.04,0.05,8,-323.18,66.27,0.65,FURNITURE,BOOKCASES,MICK BROWN,ALBERTA,WEST,CONSUMER,55558,DELIVERY TRUCK,2010-08-09,2010-08
Prod_5,SHP_7693,1488.66,0.0,49,385.37,7.87,0.54,FURNITURE,OFFICE FURNISHINGS,MICK BROWN,ALBERTA,WEST,CONSUMER,46437,REGULAR AIR,2009-09-17,2009-09
Prod_9,SHP_7698,392.57,0.04,23,22.25,8.13,0.38,OFFICE SUPPLIES,ENVELOPES,MICK BROWN,ALBERTA,WEST,CONSUMER,55558,REGULAR AIR,2010-08-11,2010-08
Prod_10,SHP_6613,3308.28,0.08,25,-581.59,54.74,0.69,FURNITURE,BOOKCASES,NICOLE BRENNAN,BRITISH COLUMBIA,WEST,CONSUMER,48288,DELIVERY TRUCK,2011-07-24,2011-07
Prod_10,SHP_2851,2851.17,0.06,50,-868.88,36.61,0.61,FURNITURE,BOOKCASES,PETE TAKAHITO,QUEBEC,QUEBEC,CORPORATE,7936,DELIVERY TRUCK,2010-04-05,2010-04
Prod_1,SHP_2852,183.43,0.06,15,-41.86,6.27,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PETE TAKAHITO,QUEBEC,QUEBEC,CORPORATE,7936,REGULAR AIR,2010-04-10,2010-04
Prod_8,SHP_2843,569.21,0.01,14,-38.51,4.0,0.7,TECHNOLOGY,COMPUTER PERIPHERALS,PETE TAKAHITO,QUEBEC,QUEBEC,CORPORATE,5155,REGULAR AIR,2009-06-12,2009-06
Prod_10,SHP_4914,12043.88,0.07,14,2011.31,44.55,0.62,FURNITURE,BOOKCASES,RANDY BRADLEY,SASKACHEWAN,PRARIE,CORPORATE,14978,DELIVERY TRUCK,2010-05-28,2010-05
Prod_1,SHP_4915,195.12,0.0,14,-6.32,4.51,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,RANDY BRADLEY,SASKACHEWAN,PRARIE,CORPORATE,14978,REGULAR AIR,2010-05-28,2010-05
Prod_8,SHP_4970,4359.0,0.02,41,907.67,19.99,0.52,TECHNOLOGY,COMPUTER PERIPHERALS,RANDY BRADLEY,SASKACHEWAN,PRARIE,CORPORATE,35299,REGULAR AIR,2012-08-12,2012-08
Prod_10,SHP_5964,10364.36,0.01,44,1049.03,64.66,0.62,FURNITURE,BOOKCASES,RICARDO BLOCK,YUKON,YUKON,CORPORATE,23751,DELIVERY TRUCK,2009-03-19,2009-03
Prod_5,SHP_5983,150.24,0.08,15,-102.93,12.52,0.57,FURNITURE,OFFICE FURNISHINGS,RICARDO BLOCK,YUKON,YUKON,CORPORATE,35200,REGULAR AIR,2009-02-07,2009-02
Prod_10,SHP_6224,5287.16,0.05,35,-769.05,66.27,0.65,FURNITURE,BOOKCASES,ROB LUCAS,YUKON,YUKON,SMALL BUSINESS,15206,DELIVERY TRUCK,2010-11-09,2010-11
Prod_3,SHP_6059,107.93,0.0,23,-68.14,5.34,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROB LUCAS,YUKON,YUKON,SMALL BUSINESS,2052,REGULAR AIR,2012-04-14,2012-04
Prod_10,SHP_4776,199.48,0.08,1,-120.24,35.89,0.66,FURNITURE,BOOKCASES,THERESA SWINT,MANITOBA,PRARIE,SMALL BUSINESS,46021,DELIVERY TRUCK,2009-03-04,2009-03
Prod_1,SHP_4812,876.01,0.07,8,-108.0,8.64,0.78,OFFICE SUPPLIES,STORAGE & ORGANIZATION,THERESA SWINT,MANITOBA,PRARIE,SMALL BUSINESS,50405,REGULAR AIR,2011-07-02,2011-07
Prod_5,SHP_5892,755.19,0.0,41,81.44,8.99,0.47,FURNITURE,OFFICE FURNISHINGS,AIMEE BIXBY,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,52711,REGULAR AIR,2011-09-25,2011-09
Prod_8,SHP_5892,220.79,0.0,7,-91.51,4.0,0.74,TECHNOLOGY,COMPUTER PERIPHERALS,AIMEE BIXBY,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,52711,REGULAR AIR,2011-09-25,2011-09
Prod_5,SHP_6693,11.7,0.0,1,-8.06,5.57,0.41,FURNITURE,OFFICE FURNISHINGS,ANNE MCFARLAND,BRITISH COLUMBIA,WEST,CONSUMER,56358,REGULAR AIR,2012-03-03,2012-03
Prod_5,SHP_1554,12.74,0.05,1,-11.39,4.95,0.41,FURNITURE,OFFICE FURNISHINGS,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,52071,REGULAR AIR,2011-11-29,2011-11
Prod_3,SHP_1554,136.85,0.01,14,-4.43,5.6,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,52071,REGULAR AIR,2011-11-29,2011-11
Prod_1,SHP_2649,69.57,0.05,8,-36.06,6.5,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,ANTHONY GARVERICK,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,36454,REGULAR AIR,2011-02-21,2011-02
Prod_5,SHP_1715,1048.39,0.06,46,206.56,7.58,0.51,FURNITURE,OFFICE FURNISHINGS,BECKY CASTELL,ONTARIO,ONTARIO,CONSUMER,17858,EXPRESS AIR,2010-09-26,2010-09
Prod_8,SHP_1713,187.14,0.02,21,21.07,1.99,0.52,TECHNOLOGY,COMPUTER PERIPHERALS,BECKY CASTELL,ONTARIO,ONTARIO,CONSUMER,17858,REGULAR AIR,2010-09-27,2010-09
Prod_8,SHP_1714,385.7,0.0,12,-109.91,6.5,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,BECKY CASTELL,ONTARIO,ONTARIO,CONSUMER,17858,REGULAR AIR,2010-09-26,2010-09
Prod_5,SHP_447,113.85,0.06,26,-93.93,6.6,0.49,FURNITURE,OFFICE FURNISHINGS,BETH THOMPSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,59047,REGULAR AIR,2011-01-30,2011-01
Prod_8,SHP_446,266.94,0.09,10,19.2,1.99,0.4,TECHNOLOGY,COMPUTER PERIPHERALS,BETH THOMPSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,59047,REGULAR AIR,2011-01-28,2011-01
Prod_5,SHP_1614,388.15,0.0,18,-44.21,14.87,0.57,FURNITURE,OFFICE FURNISHINGS,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,35104,REGULAR AIR,2012-04-24,2012-04
Prod_9,SHP_1586,1554.53,0.0,16,474.66,19.99,0.4,OFFICE SUPPLIES,ENVELOPES,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,11428,REGULAR AIR,2012-01-21,2012-01
Prod_3,SHP_1646,191.36,0.05,37,-82.09,4.97,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,59683,REGULAR AIR,2012-10-14,2012-10
Prod_8,SHP_1613,36.31,0.04,1,-74.45,5.5,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,35104,REGULAR AIR,2012-04-25,2012-04
Prod_5,SHP_2774,2398.9,0.09,27,656.95,18.13,0.56,FURNITURE,OFFICE FURNISHINGS,BILL SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,30720,EXPRESS AIR,2012-10-02,2012-10
Prod_5,SHP_2756,1934.6,0.09,33,614.03,14.48,0.46,FURNITURE,OFFICE FURNISHINGS,BILL SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,22627,REGULAR AIR,2010-04-08,2010-04
Prod_5,SHP_2617,2011.46,0.01,48,171.07,8.66,0.76,FURNITURE,OFFICE FURNISHINGS,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,CORPORATE,21344,REGULAR AIR,2012-12-16,2012-12
Prod_5,SHP_6683,633.91,0.0,49,141.17,5.16,0.43,FURNITURE,OFFICE FURNISHINGS,BRAD THOMAS,BRITISH COLUMBIA,WEST,CORPORATE,55330,REGULAR AIR,2009-08-12,2009-08
Prod_3,SHP_2789,8.49,0.06,1,-5.74,4.69,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRAD THOMAS,NOVA SCOTIA,ATLANTIC,CORPORATE,38851,REGULAR AIR,2012-06-11,2012-06
Prod_5,SHP_456,45.8,0.04,18,-52.92,4.57,0.41,FURNITURE,OFFICE FURNISHINGS,BRENDAN DODSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,59651,REGULAR AIR,2010-05-22,2010-05
Prod_3,SHP_456,283.21,0.08,36,-196.06,8.94,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRENDAN DODSON,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,59651,REGULAR AIR,2010-05-22,2010-05
Prod_5,SHP_1460,436.98,0.07,35,75.61,4.98,0.48,FURNITURE,OFFICE FURNISHINGS,BRIAN THOMPSON,MANITOBA,PRARIE,HOME OFFICE,16032,REGULAR AIR,2009-12-12,2009-12
Prod_5,SHP_5831,927.82,0.02,43,255.03,6.67,0.49,FURNITURE,OFFICE FURNISHINGS,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,36449,REGULAR AIR,2010-09-07,2010-09
Prod_7,SHP_5832,123.37,0.09,27,-6.69,0.7,0.8,OFFICE SUPPLIES,RUBBER BANDS,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,36449,REGULAR AIR,2010-09-08,2010-09
Prod_3,SHP_5905,876.64,0.0,50,-126.68,13.18,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,58693,REGULAR AIR,2009-10-25,2009-10
Prod_5,SHP_1508,90.75,0.02,6,-26.39,14.37,0.73,FURNITURE,OFFICE FURNISHINGS,BRUCE STEWART,ONTARIO,ONTARIO,CORPORATE,36449,REGULAR AIR,2010-09-05,2010-09
Prod_3,SHP_1491,257.97,0.03,19,33.18,4.98,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BRUCE STEWART,ONTARIO,ONTARIO,CORPORATE,29927,REGULAR AIR,2012-11-08,2012-11
Prod_5,SHP_630,1436.55,0.1,36,-4.01,18.98,0.57,FURNITURE,OFFICE FURNISHINGS,CARLOS SOLTERO,MANITOBA,PRARIE,CONSUMER,52130,REGULAR AIR,2012-09-07,2012-09
Prod_3,SHP_630,63.33,0.0,13,-39.96,5.34,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CARLOS SOLTERO,MANITOBA,PRARIE,CONSUMER,52130,REGULAR AIR,2012-09-07,2012-09
Prod_15,SHP_646,1648.33,0.07,16,-210.14,42.0,0.61,FURNITURE,CHAIRS & CHAIRMATS,CARLOS SOLTERO,MANITOBA,PRARIE,CONSUMER,55271,DELIVERY TRUCK,2011-03-13,2011-03
Prod_5,SHP_1382,2149.37,0.03,42,217.87,19.99,0.55,FURNITURE,OFFICE FURNISHINGS,CHARLES SHELDON,MANITOBA,PRARIE,CORPORATE,48931,REGULAR AIR,2009-06-22,2009-06
Prod_8,SHP_1380,750.66,0.0,33,120.05,4.0,0.6,TECHNOLOGY,COMPUTER PERIPHERALS,CHARLES SHELDON,MANITOBA,PRARIE,CORPORATE,48931,REGULAR AIR,2009-06-24,2009-06
Prod_8,SHP_1381,254.32,0.01,8,-117.39,6.5,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,CHARLES SHELDON,MANITOBA,PRARIE,CORPORATE,48931,REGULAR AIR,2009-06-19,2009-06
Prod_5,SHP_6356,321.63,0.04,23,73.7,5.0,0.49,FURNITURE,OFFICE FURNISHINGS,CHRIS MCAFEE,YUKON,YUKON,CONSUMER,25889,REGULAR AIR,2010-06-10,2010-06
Prod_5,SHP_5634,832.14,0.04,37,175.07,8.99,0.44,FURNITURE,OFFICE FURNISHINGS,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,22147,REGULAR AIR,2009-01-20,2009-01
Prod_5,SHP_5661,401.39,0.03,49,161.95,0.96,0.43,FURNITURE,OFFICE FURNISHINGS,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,27265,EXPRESS AIR,2012-05-08,2012-05
Prod_9,SHP_5660,5587.2,0.05,36,2254.16,19.99,0.39,OFFICE SUPPLIES,ENVELOPES,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,27265,EXPRESS AIR,2012-05-07,2012-05
Prod_15,SHP_5579,3041.33,0.02,23,-260.41,30.0,0.78,FURNITURE,CHAIRS & CHAIRMATS,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,4674,DELIVERY TRUCK,2009-04-19,2009-04
Prod_3,SHP_5699,221.06,0.02,45,-124.28,5.42,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,48257,REGULAR AIR,2009-04-26,2009-04
Prod_3,SHP_5666,71.45,0.03,20,-92.95,6.27,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,30375,REGULAR AIR,2012-05-07,2012-05
Prod_14,SHP_5659,14981.74,0.02,49,-1791.5,11.64,0.5,TECHNOLOGY,COPIERS AND FAX,CHRISTINA ANDERSON,SASKACHEWAN,PRARIE,CORPORATE,27265,REGULAR AIR,2012-05-06,2012-05
Prod_5,SHP_5747,54.28,0.01,6,-11.98,5.22,0.6,FURNITURE,OFFICE FURNISHINGS,CHRISTINE ABELMAN,NEW BRUNSWICK,ATLANTIC,CORPORATE,5378,EXPRESS AIR,2012-10-26,2012-10
Prod_1,SHP_5755,292.11,0.04,18,-91.95,10.68,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHRISTINE ABELMAN,NEW BRUNSWICK,ATLANTIC,CORPORATE,9669,EXPRESS AIR,2009-04-23,2009-04
Prod_5,SHP_2496,618.84,0.05,14,-200.84,34.2,0.73,FURNITURE,OFFICE FURNISHINGS,CRAIG YEDWAB,NEWFOUNDLAND,ATLANTIC,CORPORATE,10688,REGULAR AIR,2012-05-13,2012-05
Prod_5,SHP_2553,2860.19,0.04,28,458.4,10.12,0.79,FURNITURE,OFFICE FURNISHINGS,CYNTHIA VOLTZ,NEWFOUNDLAND,ATLANTIC,CORPORATE,55815,EXPRESS AIR,2011-01-14,2011-01
Prod_8,SHP_2530,453.87,0.08,30,76.59,4.0,0.37,TECHNOLOGY,COMPUTER PERIPHERALS,CYNTHIA VOLTZ,NEWFOUNDLAND,ATLANTIC,CORPORATE,37831,REGULAR AIR,2012-07-28,2012-07
Prod_5,SHP_6556,332.38,0.05,19,89.95,5.03,0.54,FURNITURE,OFFICE FURNISHINGS,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,44000,REGULAR AIR,2012-10-05,2012-10
Prod_9,SHP_6715,453.89,0.1,27,-75.06,12.39,0.35,OFFICE SUPPLIES,ENVELOPES,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,57734,REGULAR AIR,2009-09-18,2009-09
Prod_3,SHP_6715,110.14,0.05,26,-89.22,5.41,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,57734,REGULAR AIR,2009-09-18,2009-09
Prod_3,SHP_6662,238.06,0.05,21,56.43,2.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,53571,REGULAR AIR,2012-03-17,2012-03
Prod_5,SHP_3244,1644.22,0.05,36,563.09,6.77,0.44,FURNITURE,OFFICE FURNISHINGS,DANIEL LACY,QUEBEC,QUEBEC,SMALL BUSINESS,9253,REGULAR AIR,2012-02-01,2012-02
Prod_15,SHP_3366,1794.03,0.05,35,196.21,14.19,0.56,FURNITURE,CHAIRS & CHAIRMATS,DANIEL LACY,QUEBEC,QUEBEC,SMALL BUSINESS,33921,DELIVERY TRUCK,2010-04-08,2010-04
Prod_1,SHP_3358,454.58,0.07,31,-118.75,8.78,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DANIEL LACY,QUEBEC,QUEBEC,SMALL BUSINESS,32903,REGULAR AIR,2012-08-02,2012-08
Prod_5,SHP_2987,203.49,0.0,33,46.21,1.2,0.74,FURNITURE,OFFICE FURNISHINGS,DARREN BUDD,QUEBEC,QUEBEC,CORPORATE,58145,EXPRESS AIR,2012-05-16,2012-05
Prod_5,SHP_6248,149.51,0.02,8,-31.11,12.39,0.61,FURNITURE,OFFICE FURNISHINGS,DARREN BUDD,YUKON,YUKON,CONSUMER,17799,REGULAR AIR,2012-09-22,2012-09
Prod_5,SHP_2806,3832.24,0.09,43,-1570.32,56.2,0.74,FURNITURE,OFFICE FURNISHINGS,DAVID KENDRICK,NOVA SCOTIA,ATLANTIC,HOME OFFICE,45988,EXPRESS AIR,2009-09-02,2009-09
Prod_5,SHP_4117,1775.33,0.05,30,365.25,12.23,0.64,FURNITURE,OFFICE FURNISHINGS,DAVID KENDRICK,ONTARIO,ONTARIO,HOME OFFICE,57249,REGULAR AIR,2010-07-21,2010-07
Prod_5,SHP_3176,230.74,0.08,16,27.23,5.3,0.46,FURNITURE,OFFICE FURNISHINGS,DAVID KENDRICK,QUEBEC,QUEBEC,HOME OFFICE,47621,EXPRESS AIR,2009-07-13,2009-07
Prod_5,SHP_3151,1053.84,0.0,46,-632.16,21.2,0.78,FURNITURE,OFFICE FURNISHINGS,DEAN PERCER,QUEBEC,QUEBEC,CONSUMER,38372,REGULAR AIR,2010-05-15,2010-05
Prod_5,SHP_4138,8958.46,0.02,41,2593.14,21.21,0.59,FURNITURE,OFFICE FURNISHINGS,DIANNA ARNETT,ONTARIO,ONTARIO,HOME OFFICE,28001,REGULAR AIR,2009-06-14,2009-06
Prod_5,SHP_440,843.53,0.04,42,268.32,6.15,0.44,FURNITURE,OFFICE FURNISHINGS,DOROTHY BADDERS,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,58434,REGULAR AIR,2009-03-10,2009-03
Prod_5,SHP_6419,183.22,0.01,13,-100.89,14.37,0.73,FURNITURE,OFFICE FURNISHINGS,DOUG O'CONNELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,32291,REGULAR AIR,2009-11-05,2009-11
Prod_5,SHP_6676,419.95,0.02,39,-39.1,5.16,0.57,FURNITURE,OFFICE FURNISHINGS,DOUG O'CONNELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54886,REGULAR AIR,2012-08-05,2012-08
Prod_1,SHP_6420,68.03,0.02,4,-29.42,4.53,0.81,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DOUG O'CONNELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,32291,REGULAR AIR,2009-11-06,2009-11
Prod_5,SHP_1566,11.01,0.09,3,-1.42,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,58656,REGULAR AIR,2010-12-06,2010-12
Prod_3,SHP_1566,39.44,0.0,5,-0.94,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,58656,REGULAR AIR,2010-12-06,2010-12
Prod_5,SHP_2491,1825.42,0.06,19,1193.19,8.99,0.35,FURNITURE,OFFICE FURNISHINGS,ERIC BARRETO,NEWFOUNDLAND,ATLANTIC,CONSUMER,9062,REGULAR AIR,2011-03-23,2011-03
Prod_5,SHP_2115,129.48,0.04,18,46.01,2.83,0.37,FURNITURE,OFFICE FURNISHINGS,EUDOKIA MARTIN,ONTARIO,ONTARIO,HOME OFFICE,36452,REGULAR AIR,2009-04-07,2009-04
Prod_3,SHP_2269,1042.96,0.04,6,163.8,19.99,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EUDOKIA MARTIN,ONTARIO,ONTARIO,HOME OFFICE,53285,REGULAR AIR,2012-05-26,2012-05
Prod_3,SHP_2127,527.25,0.01,24,74.01,8.83,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EUDOKIA MARTIN,ONTARIO,ONTARIO,HOME OFFICE,37216,REGULAR AIR,2010-12-01,2010-12
Prod_3,SHP_2114,564.98,0.1,26,-107.51,15.1,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EUDOKIA MARTIN,ONTARIO,ONTARIO,HOME OFFICE,36452,REGULAR AIR,2009-04-06,2009-04
Prod_8,SHP_2217,5648.69,0.03,22,1489.8,11.25,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,EUDOKIA MARTIN,ONTARIO,ONTARIO,HOME OFFICE,46853,REGULAR AIR,2009-05-22,2009-05
